stock_id,stock_name,stock_price
300363,博腾股份,25.10
300364,中文在线,6.81
300365,恒华科技,43.21
300366,创意信息,18.11
300367,东方网力,49.90
300368,汇金股份,18.77
300369,绿盟科技,41.00
300370,安控科技,35.51
300371,汇中股份,39.89
300373,扬杰科技,19.50
300374,恒通科技,13.21
300375,鹏翎股份,19.58
300376,易事特,18.40
300377,赢时胜,21.58
300378,鼎捷软件,20.77
300379,东方通,22.00
300380,安硕信息,23.40
300381,溢多利,27.88
300382,斯莱克,35.15
300383,光环新网,38.30
300384,三联虹普,30.66
300385,雪浪环境,14.73
300386,飞天诚信,33.13
300387,富邦股份,20.48
300388,国祯环保,12.14
300389,艾比森,18.43
300390,天华超净,8.47
300391,康跃科技,9.84
300392,腾信股份,26.10
300393,中来股份,16.42
300394,天孚通信,21.41
300395,菲利华,19.13
300396,迪瑞医疗,29.54
300397,天和防务,24.05
300398,飞凯材料,18.15
300399,京天利,11.19
300400,劲拓股份,7.60
300401,花园生物,7.01
300402,宝色股份,4.47
300403,汉宇集团,19.30
300404,博济医药,12.87
300405,科隆股份,16.45
300406,九强生物,14.32
300407,凯发电气,22.34
300408,三环集团,29.39
300409,道氏技术,17.30
300410,正业科技,10.79
300411,金盾股份,12.80
300412,迦南科技,13.60
300413,芒果超媒,9.06
300414,中光防雷,14.74
300415,伊之密,13.32
300416,苏试试验,11.48
300417,南华仪器,16.08
300418,昆仑万维,20.30
300419,浩丰科技,28.81
300420,五洋停车,8.27
300421,力星股份,9.13
300422,博世科,10.00
300423,鲁亿通,10.30
300424,航新科技,11.68
300425,中建环能,15.21
300426,唐德影视,22.83
300427,红相股份,10.46
300428,四通新材,14.71
300429,强力新材,15.89
300430,诚益通,18.91
300431,暴风集团,7.14
300432,富临精工,13.97
300433,蓝思科技,22.99
300434,金石亚药,10.57
300435,中泰股份,14.73
300436,广生堂,21.47
300437,清水源,10.53
300438,鹏辉能源,14.87
300439,美康生物,27.51
300440,运达科技,21.70
300441,鲍斯股份,9.81
300442,普丽盛,19.17
300443,金雷股份,31.94
300444,双杰电气,12.13
300445,康斯特,18.12
300446,乐凯新材,8.85
300447,全信股份,12.91
300448,浩云科技,15.79
300449,汉邦高科,17.76
300450,先导智能,21.21
300451,创业慧康,14.02
300452,山河药辅,14.96
300453,三鑫医疗,12.87
300454,深信服,30.07
300455,康拓红外,6.88
300456,耐威科技,14.01
300457,赢合科技,12.41
300458,全志科技,12.73
300459,金科文化,7.84
300460,惠伦晶体,6.43
300461,田中精机,7.92
300462,华铭智能,14.25
300463,迈克生物,27.96
300464,星徽精密,10.20
300465,高伟达,11.26
300466,赛摩电气,10.25
300467,迅游科技,33.75
300468,四方精创,18.76
300469,信息发展,10.14
300470,日机密封,34.60
300471,厚普股份,54.01
300472,新元科技,11.39
300473,德尔股份,28.76
300474,景嘉微,13.64
300475,聚隆科技,8.80
300476,胜宏科技,15.73
300477,合纵科技,10.61
300478,杭州高新,14.84
300479,神思电子,11.02
300480,光力科技,7.28
300481,濮阳惠成,9.13
300482,万孚生物,16.00
300483,沃施股份,11.39
300484,蓝海华腾,18.75
300485,赛升药业,38.46
300486,东杰智能,8.94
300487,蓝晓科技,14.83
300488,恒锋工具,20.11
300489,中飞股份,17.56
300490,华自科技,9.09
300491,通合科技,10.48
300492,山鼎设计,6.90
300493,润欣科技,6.87
300494,盛天网络,18.10
300495,美尚生态,31.82
300496,中科创达,23.27
300497,富祥股份,15.33
300498,温氏股份,16.15
300499,高澜股份,15.52
300500,启迪设计,20.91
300501,海顺新材,22.02
300502,新易盛,21.47
300503,昊志机电,7.72
300504,天邑股份,13.06
300505,川金诺,10.25
300506,名家汇,8.58
300507,苏奥传感,24.92
300508,维宏股份,20.08
300509,新美星,13.22
300510,金冠股份,12.30
300511,雪榕生物,16.82
300512,中亚股份,20.91
300513,恒实科技,11.73
300514,友讯达,8.46
300515,三德科技,8.57
300516,久之洋,22.50
300517,海波重科,10.04
300518,盛讯达,22.22
300519,新光药业,12.20
300520,科大国创,10.05
300521,爱司凯,11.26
300522,世名科技,18.55
300523,辰安科技,21.92
300525,博思软件,11.68
300526,中潜股份,10.50
300527,中国应急,6.64
300528,幸福蓝海,6.62
300529,健帆生物,10.80
300530,达志科技,11.95
300531,优博讯,13.36
300532,今天国际,16.32
300533,冰川网络,37.02
300534,陇神戎发,13.64
300535,达威股份,18.50
300536,农尚环境,9.06
300537,广信材料,9.19
300538,同益股份,15.85
300539,横河模具,6.12
300540,深冷股份,16.67
300541,先进数通,11.07
300542,新晨科技,8.21
300543,朗科智能,22.52
300545,联得装备,13.50
300546,雄帝科技,20.43
300547,川环科技,22.07
300548,博创科技,11.75
300549,优德精密,15.03
300550,和仁科技,12.53
300551,古鳌科技,12.48
300552,万集科技,12.25
300553,集智股份,14.08
300554,三超新材,14.99
300555,路通视信,15.40
300556,丝路视觉,5.54
300557,理工光科,13.91
300558,贝达药业,17.57
300559,佳发教育,17.56
300560,中富通,10.26
300561,汇金科技,26.11
300562,乐心医疗,15.63
300563,神宇股份,8.84
300564,筑博设计,22.69
300565,科信技术,8.78
300566,激智科技,14.94
300567,精测电子,19.92
300568,星源材质,21.65
300569,天能重工,41.57
300570,太辰光,20.59
300571,平治信息,12.04
300572,安车检测,13.79
300573,兴齐眼药,5.16
300575,中旗股份,22.29
300576,容大感光,8.24
300577,开润股份,19.58
300578,会畅通讯,9.70
300579,数字认证,13.32
300580,贝斯特,9.59
300581,晨曦航空,24.23
300582,英飞特,14.85
300583,赛托生物,40.29
300584,海辰药业,11.11
300585,奥联电子,9.86
300586,美联新材,9.30
300587,天铁股份,14.11
300588,熙菱信息,4.94
300589,江龙船艇,6.34
300590,移为通信,28.48
300591,万里马,3.07
300592,华凯创意,5.21
300593,新雷能,6.53
300594,朗进科技,19.02
300595,欧普康视,23.81
300596,利安隆,11.29
300597,吉大通信,5.53
300598,诚迈科技,8.73
300599,雄塑科技,7.04
300600,瑞特股份,13.73
300601,康泰生物,3.29
300602,飞荣达,14.82
300603,立昂技术,4.55
300604,长川科技,9.94
300605,恒锋信息,9.40
300606,金太阳,8.36
300607,拓斯达,18.74
300608,思特奇,16.16
300609,汇纳科技,8.12
300610,晨化股份,10.57
300611,美力科技,11.97
300612,宣亚国际,16.14
300613,富瀚微,55.64
300615,欣天科技,14.37
300616,尚品宅配,54.35
300617,安靠智电,24.38
300618,寒锐钴业,12.45
300619,金银河,10.98
300620,光库科技,11.43
300621,维业股份,8.60
300622,博士眼镜,9.83
300623,捷捷微电,27.63
300624,万兴科技,16.55
300625,三雄极光,19.30
300626,华瑞股份,7.50
300627,华测导航,12.77
300628,亿联网络,88.67
300629,新劲刚,8.28
300630,普利制药,11.49
300631,久吾高科,11.97
300632,光莆股份,7.39
300633,开立医疗,5.23
300634,彩讯股份,7.17
300635,中达安,12.39
300636,同和药业,14.47
300637,扬帆新材,10.02
300638,广和通,10.45
300639,凯普生物,18.39
300640,德艺文创,9.41
300641,正丹股份,10.73
300642,透景生命,36.10
300643,万通智控,4.30
300644,南京聚隆,18.03
300645,正元智慧,12.35
300647,超频三,8.96
300648,星云股份,15.74
300649,杭州园林,9.04
300650,太龙照明,13.95
300651,金陵体育,13.71
300652,雷迪克,15.88
300653,正海生物,11.72
300654,世纪天鸿,7.71
300655,晶瑞股份,6.92
300656,民德电子,15.60
300657,弘信电子,7.77
300658,延江股份,19.41
300659,中孚信息,12.85
300660,江苏雷利,50.19
300661,圣邦股份,29.82
300662,科锐国际,6.55
300663,科蓝软件,7.27
300664,鹏鹞环保,8.88
300665,飞鹿股份,10.13
300666,江丰电子,4.64
300667,必创科技,10.75
300668,杰恩设计,20.92
300669,沪宁股份,11.00
300670,大烨智能,10.93
300671,富满电子,8.11
300672,国科微,8.48
300673,佩蒂股份,22.34
300674,宇信科技,8.36
300675,建科院,3.66
300676,华大基因,13.64
300677,英科医疗,20.39
300678,中科信息,7.85
300679,电连技术,67.72
300680,隆盛科技,8.68
300681,英搏尔,17.46
300682,朗新科技,5.51
300683,海特生物,32.94
300684,中石科技,8.00
300685,艾德生物,13.86
300686,智动力,9.39
300687,赛意信息,22.14
300688,创业黑马,10.75
300689,澄天伟业,14.39
300690,双一科技,32.12
300691,联合光电,15.96
300692,中环环保,8.78
300693,盛弘股份,14.42
300694,蠡湖股份,9.89
300695,兆丰股份,62.67
300696,爱乐达,22.38
300697,电工合金,7.63
300698,万马科技,6.00
300699,光威复材,11.26
300700,岱勒新材,10.49
300701,森霸传感,13.14
300702,天宇股份,22.41
300703,创源文化,19.83
300705,九典制药,10.37
300706,阿石创,9.97
300707,威唐工业,15.09
300708,聚灿光电,2.82
300709,精研科技,38.70
300710,万隆光电,14.75
300711,广哈通信,8.35
300712,永福股份,11.82
300713,英可瑞,40.29
300715,凯伦股份,12.50
300716,国立科技,12.14
300717,华信新材,14.24
300718,长盛轴承,18.56
300719,安达维尔,12.19
300720,海川智能,11.74
300721,怡达股份,16.71
300722,新余国科,8.99
300723,一品红,17.05
300724,捷佳伟创,14.16
300725,药石科技,11.32
300726,宏达电子,11.16
300727,润禾材料,8.34
300729,乐歌股份,16.06
300730,科创信息,8.36
300731,科创新源,13.24
300732,设研院,41.42
300733,西菱动力,12.90
300735,光弘科技,9.99
300736,百邦科技,19.18
300737,科顺股份,9.95
300738,奥飞数据,18.15
300739,明阳电路,22.30
300740,御家汇,21.23
300741,华宝股份,38.60
300742,越博动力,23.34
300743,天地数码,14.70
300745,欣锐科技,11.65
300746,汉嘉设计,5.62
300747,锐科激光,38.11
300748,金力永磁,5.39
300749,顶固集创,12.22
300750,宁德时代,25.14
300751,迈为股份,56.68
300752,隆利科技,20.87
300753,爱朋医疗,15.80
300755,华致酒行,16.79
300756,中山金马,53.86
300757,罗博特科,21.56
300758,七彩化学,22.09
300759,康龙化成,7.66
300760,迈瑞医疗,48.80
300761,立华股份,29.35
300762,上海瀚讯,16.28
300763,锦浪科技,26.64
300765,新诺威,24.47
300766,每日互动,13.08
300767,震安科技,19.19
300768,迪普科技,11.23
300769,德方纳米,41.78
300770,新媒股份,36.17
300771,智莱科技,30.24
300772,运达股份,6.52
300773,拉卡拉,33.28
300775,三角防务,5.91
300776,帝尔激光,57.71
300777,中简科技,6.06
300778,新城市,27.33
300779,惠城环保,13.59
300780,德恩精工,11.58
300781,因赛集团,16.53
300782,卓胜微,35.29
300783,三只松鼠,14.68
300785,值得买,28.42
300786,国林环保,26.02
300787,海能实业,27.33
300788,中信出版,14.85
300789,唐源电气,35.58
300790,宇瞳光学,18.16
300791,仙乐健康,54.73
300792,壹网壹创,38.30
300793,佳禾智能,13.43
300795,米奥兰特,14.27
300796,贝斯美,14.25
300797,钢研纳克,4.50
300799,左江科技,21.48
300800,力合科技,50.64
300802,矩子科技,22.04
300803,指南针,6.25
300805,电声股份,10.20
