stock_id,share_holder_company
002717,尹洪卫
002717,萍乡长袖投资有限公司
002717,冯学高
002717,樟树市华希投资管理中心(有限合伙)
002717,玄元(横琴)股权投资有限公司-玄元达渡私募股权投资基金
002717,樟树市帮林投资管理中心(有限合伙)
002717,上银基金-浦发银行-上银基金财富64号资产管理计划
002717,深圳前海世嘉方盛基金管理合伙企业(有限合伙)
002717,赵磊
002717,王东岗
002718,时沈祥
002718,骆莲琴
002718,嘉兴市友邦电器有限公司
002718,董敏
002718,王忠
002718,任加林
002718,施秋丽
002718,梁晓工
002718,中央汇金资产管理有限责任公司
002718,张勤
002719,新疆麦趣尔集团有限责任公司
002719,李勇
002719,新疆聚和盛投资有限公司
002719,中国农业银行-新华行业轮换灵活配置混合型证券投资基金
002719,中国工商银行股份有限公司-新华趋势领航混合型证券投资基金
002719,恒泰证券股份有限公司
002719,北京达美投资有限公司
002719,北京景瑞兴房地产开发有限公司
002719,德融资本管理有限公司
002719,王翠先
002721,上海碧空龙翔投资管理有限公司
002721,钟葱
002721,陈宝芳
002721,哈尔滨菲利杜豪贸易有限公司
002721,黄奕彬
002721,陈宝康
002721,云南国际信托有限公司-云信智兴2017-2057号单一资金信托
002721,张广顺
002721,北京海鑫资产管理有限公司
002721,陈宝祥
002722,南通金轮控股有限公司
002722,安富国际(香港)投资有限公司
002722,朱善忠
002722,金轮蓝海股份有限公司-第二期员工持股计划
002722,洪亮
002722,朱善兵
002722,深圳尚城壹品资产管理有限公司-尚城精选3号私募基金
002722,深圳尚城壹品资产管理有限公司-尚城精选6号私募基金
002722,中央汇金资产管理有限责任公司
002722,洪生
002723,深圳华欣创力科技实业发展有限公司
002723,蒋小荣
002723,蒋光勇
002723,田甜
002723,田野阳光
002723,田一乐
002723,余运秀
002723,江门市向日葵投资有限公司
002723,中央汇金资产管理有限责任公司
002723,上海星杉梧桐投资发展中心(有限合伙)
002724,周明杰
002724,江苏华西集团有限公司
002724,徐素
002724,招商证券资管-浦发银行-招商智远海洋王1号集合资产管理计划
002724,中央汇金资产管理有限责任公司
002724,李彩芬
002724,刘记沁
002724,黄修乾
002724,陈艳
002724,杨志杰
002725,林仙明
002725,林信福
002725,林万青
002725,林申茂
002725,钟小头
002725,林斌
002725,林平
002725,芜湖长元股权投资基金(有限合伙)
002725,中央汇金资产管理有限责任公司
002725,北京中润弘利创业投资有限公司
002726,蓝润发展控股集团有限公司
002726,龙大食品集团有限公司
002726,伊藤忠(中国)集团有限公司
002726,莱阳银龙投资有限公司
002726,四川省水电投资经营集团有限公司
002726,中央汇金资产管理有限责任公司
002726,周利勤
002726,上海里鹏投资管理有限公司
002726,吴佶珂
002726,梁仕豪
002727,阮鸿献
002727,刘琼
002727,香港中央结算有限公司
002727,广州白云山医药集团股份有限公司
002727,赵飚
002727,周红云
002727,中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
002727,中国银行-景顺长城动力平衡证券投资基金
002727,中国农业银行股份有限公司-景顺长城能源基建混合型证券投资基金
002727,中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
002728,许丹青
002728,许为高
002728,许松青
002728,许丽芳
002728,余健昌
002728,方旭平
002728,许恒青
002728,陈莎莉
002728,詹志武
002728,陈浩俊
002729,好利来控股有限公司
002729,旭昇亚洲投资有限公司
002729,中央汇金资产管理有限责任公司
002729,上海通怡投资管理有限公司-通怡百合7号私募基金
002729,孙奇
002729,郭琼君
002729,俞祎萍
002729,李爽
002729,中国银行股份有限公司-华夏鼎沛债券型证券投资基金
002729,代莎娜
002730,电光科技有限公司
002730,石向才
002730,石碎标
002730,石志微
002730,石晓霞
002730,高利民
002730,朱丹
002730,施隆
002730,胡燕炯
002730,彭威翔
002731,深圳市翠艺投资有限公司
002731,郭英杰
002731,马俊豪
002731,周应龙
002731,郭琼雁
002731,李玉昆
002731,郭裕春
002731,中央汇金资产管理有限责任公司
002731,徐东英
002731,孙晓玲
002732,广东省燕塘投资有限公司
002732,广东省粤垦投资有限公司
002732,广东省湛江农垦集团公司
002732,陈锦洪
002732,中央汇金资产管理有限责任公司
002732,广东中远轻工有限公司
002732,廖小平
002732,全国社会保障基金理事会转持二户
002732,林卫东
002732,胡博颖
002733,深圳市三瑞科技发展有限公司
002733,张华农
002733,京山轻机控股有限公司
002733,深圳市雄才投资有限公司
002733,新余市星睿投资发展有限公司
002733,中国工商银行-中海能源策略混合型证券投资基金
002733,曾宪忠
002733,中央汇金资产管理有限责任公司
002733,郑虹
002733,徐可蓉
002734,李明
002734,李新生
002734,南通丰盈投资合伙企业(有限合伙)
002734,宁波亿华合众投资管理合伙企业(有限合伙)
002734,九江志元胜泰投资管理中心(有限合伙)
002734,孙敬权
002734,张清华
002734,深圳中盛长宏投资管理有限公司-中盛永成私募证券投资基金
002734,周国义
002734,马长贵
002735,王进军
002735,王武军
002735,王孝军
002735,王娟
002735,中央汇金资产管理有限责任公司
002735,雷杰
002735,官冬青
002735,李文强
002735,罗忠放
002735,栗国民
002736,深圳市投资控股有限公司
002736,华润深国投信托有限公司
002736,云南合和(集团)股份有限公司
002736,北京城建投资发展股份有限公司
002736,一汽股权投资(天津)有限公司
002736,中国证券金融股份有限公司
002736,中央汇金资产管理有限责任公司
002736,香港中央结算有限公司
002736,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
002736,南方基金-农业银行-南方中证金融资产管理计划
002736,中欧基金-农业银行-中欧中证金融资产管理计划
002736,博时基金-农业银行-博时中证金融资产管理计划
002736,大成基金-农业银行-大成中证金融资产管理计划
002736,嘉实基金-农业银行-嘉实中证金融资产管理计划
002736,广发基金-农业银行-广发中证金融资产管理计划
002736,华夏基金-农业银行-华夏中证金融资产管理计划
002736,银华基金-农业银行-银华中证金融资产管理计划
002736,易方达基金-农业银行-易方达中证金融资产管理计划
002737,葵花集团有限公司
002737,关彦斌
002737,黑龙江金葵投资股份有限公司
002737,华泰证券股份有限公司-中庚价值领航混合型证券投资基金
002737,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
002737,广发银行股份有限公司-广发银行“薪满益足”天天薪人民币理财计划
002737,张权
002737,中央汇金资产管理有限责任公司
002737,平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
002737,张玉玲
002738,中色矿业集团有限公司
002738,孙梅春
002738,钟海华
002738,上海并购股权投资基金合伙企业(有限合伙)
002738,徐合林
002738,深圳市东方富海创业投资管理有限公司-富海股投邦(芜湖)四号股权投资合伙企业(有限合伙)
002738,王平卫
002738,中国银河证券股份有限公司约定购回专用账户
002738,西藏腾毅投资有限公司
002738,杨伟平
002739,北京万达投资有限公司
002739,杭州臻希投资管理有限公司
002739,莘县融智兴业管理咨询中心(有限合伙)
002739,北京万达文化产业集团有限公司
002739,互爱(北京)科技股份有限公司
002739,孙喜双
002739,泛海股权投资管理有限公司
002739,北京弘创投资管理中心(有限合伙)
002739,北京潞安投资管理有限公司
002739,宿迁清远影视传媒合伙企业(有限合伙)
002740,苏日明
002740,李勇
002740,陈茂森
002740,狄爱玲
002740,苏永明
002740,龙岩市永盛发展有限公司
002740,成都市浪漫克拉钻石设计中心(有限合伙)
002740,王均霞
002740,龙岩市汇金发展集团有限公司
002740,单金超
002741,郑创发
002741,郑靭
002741,陈汉昭
002741,郑侠
002741,汕头市锦煌投资有限公司
002741,新余市创景投资有限公司
002741,广东光华科技股份有限公司-第一期员工持股计划
002741,郑若龙
002741,郑家杰
002741,岳文峰
002742,潘先文
002742,周廷娥
002742,潘呈恭
002742,潘先东
002742,周廷国
002742,周敏
002742,中央汇金资产管理有限责任公司
002742,陈都
002742,李元发
002742,曹兴成
002743,安徽富煌建设有限责任公司
002743,平安大华基金-平安银行-中融国际信托-中融-融珲18号单一资金信托
002743,红土创新基金-银河证券-深圳市创新投资集团有限公司
002743,山东捷瑞物流有限公司
002743,何志坚
002743,中央汇金资产管理有限责任公司
002743,西藏富通达投资有限公司
002743,交通银行股份有限公司-长信量化中小盘股票型证券投资基金
002743,李志华
002743,吕礼发
002745,孙清焕
002745,义乌和谐明芯股权投资合伙企业(有限合伙)
002745,中山市小榄镇城建资产经营有限公司
002745,马黎清
002745,香港中央结算有限公司
002745,兵工财务有限责任公司
002745,青岛城投金融控股集团有限公司
002745,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
002745,交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
002745,易亚男
002745,赖爱梅
002745,陈玉梅
002745,周立宏
002745,郑明波
002746,王寿纯
002746,曲立荣
002746,王可功
002746,中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
002746,中国工商银行股份有限公司-富国沪深300增强证券投资基金
002746,申万菱信基金-工商银行-华融国际信托有限责任公司
002746,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金
002746,刘爱英
002746,兴业银行股份有限公司-天弘永定价值成长混合型证券投资基金
002746,王晖
002747,南京派雷斯特科技有限公司
002747,吴波
002747,派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户
002747,南京埃斯顿投资有限公司
002747,香港中央结算有限公司
002747,司景戈
002747,南京埃斯顿自动化股份有限公司回购专用证券账户
002747,张忠孝
002747,苏故乡
002747,刘威
002748,江西大龙实业有限公司
002748,新世界精细化工投资有限公司
002748,江西电化高科有限责任公司
002748,乐平市龙强投资中心(有限合伙)
002748,刘桂英
002748,新疆致远股权投资管理合伙企业(有限合伙)
002748,赵立君
002748,中央汇金资产管理有限责任公司
002748,李文山
002748,王孜岚
002749,颜昌绪
002749,颜亚奇
002749,颜昌立
002749,颜秋实
002749,颜昌成
002749,中国工商银行-广发稳健增长证券投资基金
002749,基本养老保险基金八零五组合
002749,李培伟
002749,李汝
002749,颜铭
002750,昆明群星投资有限公司
002750,立兴实业有限公司
002750,云南惠鑫盛投资有限公司
002750,樊献俄
002750,王勇
002750,黄国山
002750,中泰华信股权投资管理股份有限公司
002750,王勇
002750,李丽香
002750,詹国栋
002751,刘梦龙
002751,向开兵
002751,王玉政
002751,房莉
002751,王孝安
002751,方士雄
002751,王君
002751,华富基金-民生银行-天津信托-天津信托·优选定增6号集合资金信托计划
002751,民生加银基金-建设银行-华鑫国际信托-华鑫信托·智选8号证券投资集合资金信托计划
002751,兴业国际信托有限公司-兴业信托·易尚展示1号员工持股集合资金信托计划
002752,昇兴控股有限公司
002752,睿士控股有限公司
002752,温州博德真空镀铝有限公司
002752,吴武良
002752,王策
002752,黄明金
002752,林建高
002752,中央汇金资产管理有限责任公司
002752,吕寅生
002752,占家建
002753,刘东良
002753,刘东杰
002753,深圳市东方富海投资管理股份有限公司
002753,靳彩红
002753,刘东秀
002753,刘东果
002753,刘东玉
002753,刘东梅
002753,刘东竹
002753,刘志红
002755,南京奥赛康投资管理有限公司
002755,江苏苏洋投资实业有限公司
002755,中亿伟业控股有限公司
002755,伟瑞发展有限公司
002755,南京海济投资管理有限公司
002755,陈会利
002755,曲维孟
002755,赵小奇
002755,胡德新
002755,王宝成
002756,高兴江
002756,杨金毛
002756,浙江久立特材科技股份有限公司
002756,姚战琴
002756,周桂荣
002756,杨辉
002756,顾建强
002756,邱建荣
002756,李德春
002756,永兴达实业有限公司
002757,东莞市南兴实业投资有限公司
002757,南平唯创众成股权投资合伙企业(有限合伙)
002757,南靖唯壹股权投资合伙企业(有限合伙)
002757,詹任宁
002757,林旺荣
002757,林旺南
002757,詹谏醒
002757,东莞市宏商创业投资管理有限公司-东莞市唯一互联网信息安全产业发展基金
002757,林伟明
002757,广东俊特投资管理有限公司
002758,浙江绍兴华通商贸集团股份有限公司
002758,钱木水
002758,沈剑巢
002758,朱国良
002758,浙江大熊投资管理有限公司-伽利略壹号私募投资基金
002758,周志法
002758,刘志雄
002758,沈柳生
002758,倪赤杭
002758,陈培炎
002759,汕头市天际有限公司
002759,常熟市新华化工有限公司
002759,星嘉国际有限公司
002759,深圳市兴创源投资有限公司
002759,常熟市新昊投资有限公司
002759,吴锭延
002759,汕头市天盈投资有限公司
002759,汕头市合隆包装制品有限公司
002759,中央汇金资产管理有限责任公司
002759,张扬
002760,陈晓
002760,泰豪集团有限公司
002760,苏州嘉岳九鼎投资中心(有限合伙)
002760,陈功林
002760,陈静
002760,陈也寒
002760,项丽君
002760,李云云
002760,梅卉
002760,陈菲金
002761,浙江省建设投资集团股份有限公司
002761,舟山天地人和股权投资合伙企业(有限合伙)
002761,陈军
002761,黄娅妮
002761,中央汇金资产管理有限责任公司
002761,张寿清
002761,张文
002761,陈玲玲
002761,吴剑波
002761,许伟平
002762,林浩亮
002762,林若文
002762,林浩茂
002762,陈迅
002762,孙豫
002762,贝旭
002762,郭一武
002762,UBS AG
002762,秦夕中
002762,董学挺
002763,吕兴平
002763,林升智
002763,何松春
002763,何喆
002763,李婉贞
002763,邹燕
002763,朱潇文
002763,邓俏梅
002763,龚敏高
002763,李进
002765,朱堂福
002765,熊敏
002765,深圳市中远智投控股有限公司
002765,潘尚锋
002765,浙江晟方投资有限公司
002765,侯立权
002765,朱俊翰
002765,骆赛枝
002765,陈海君
002765,赵仁铜
002766,肖行亦
002766,中山乐兴企业管理咨询有限公司
002766,苏州安第斯金属材料有限公司
002766,刘洁
002766,涂必勤
002766,李贤彩
002766,黄飞明
002766,许磊
002766,萧行杰
002766,上海谦怀投资中心(有限合伙)
002767,石政民
002767,石义民
002767,杨永林
002767,唐明章
002767,黄美敏
002767,唐艺桓
002767,周忠良
002767,中央汇金资产管理有限责任公司
002767,吕文伟
002767,林芝市巴宜区山丘咨询有限公司
002768,王爱国
002768,青岛世纪星豪投资有限公司
002768,国寿安保基金-广发银行-国寿安保-民生信托定增9号资产管理计划
002768,全国社保基金五零四组合
002768,徐波
002768,泰达宏利基金-浦发银行-泰达宏利价值成长定向增发750号资产管理计划
002768,山东省国际信托股份有限公司-山东信托-恒赢32号集合资金信托计划
002768,青岛城投金融控股集团有限公司
002768,青岛城阳开发投资集团有限公司
002768,中国工商银行股份有限公司-上投摩根智慧互联股票型证券投资基金
002769,陈书智
002769,张云
002769,浙江浙商创业投资股份有限公司
002769,何帆
002769,赵野
002769,广东省绿色金融投资控股集团有限公司
002769,深圳市聚智通信息技术有限公司
002769,邹勇
002769,叶晴
002769,吴娟
002770,科迪食品集团股份有限公司
002770,河南省农业综合开发有限公司
002770,国民信托有限公司-国民信托四方5号证券投资集合资金信托计划
002770,王宇骅
002770,诸城华中正阳股权投资合伙企业(有限合伙)
002770,鹏华资产-招商银行-华能贵诚信托-华能信托·招诚3号开放式集合资金信托计划
002770,北京财智联合理财顾问有限公司-财智多策略成长一期基金
002770,上海小村资产管理有限公司-小村产业升级私募投资10号基金
002770,张清海
002770,谢彪
002771,王国红
002771,苏州隆越控股有限公司
002771,胡小周
002771,马亚
002771,陈瑞良
002771,吴岚
002771,李拥军
002771,罗继青
002771,杨波
002771,肖云
002772,陶军
002772,田德
002772,长城国融投资管理有限公司
002772,安徽中安资本投资基金有限公司
002772,甘肃资产管理有限公司
002772,袁斌
002772,刘亮
002772,雷小刚
002772,安徽省铁路发展基金股份有限公司
002772,陈舜臣
002773,成都康弘科技实业(集团)有限公司
002773,柯尊洪
002773,柯潇
002773,龚静
002773,中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
002773,赵兴平
002773,钟建荣
002773,钟建军
002773,北京鼎晖维鑫创业投资中心(有限合伙)
002773,兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
002774,东莞市快意股权投资有限公司
002774,罗爱文
002774,罗爱明
002774,东莞市合生股权投资合伙企业(有限合伙)
002774,罗爱武
002774,白植平
002774,赵利琴
002774,陈玉萍
002774,赵先宏
002774,李京生
002775,深圳市文科控股有限公司
002775,李从文
002775,赵文凤
002775,深圳市泽广投资有限公司
002775,胡元明
002775,深圳文科园林股份有限公司回购专用证券账户
002775,恒大人寿保险有限公司-万能组合B
002775,孙潜
002775,百年人寿保险股份有限公司-万能保险产品
002775,张捍华
002776,陈伟雄
002776,陈娜娜
002776,陈秋明
002776,林焕斌
002776,马云鹏
002776,许晓明
002776,河南融通投资有限公司
002776,温金长
002776,温振雄
002776,王粉美
002777,四川久远投资控股集团有限公司
002777,四川科学城锐锋集团有限责任公司
002777,中国平安人寿保险股份有限公司-分红-个险分红
002777,中国民生银行股份有限公司-华商领先企业混合型证券投资基金
002777,李长明
002777,李慧霞
002777,中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
002777,广发证券资管-工商银行-广发恒定24号久远银海定向增发集合资产管理计划
002777,全国社会保障基金理事会转持二户
002777,王卒
002778,许汉祥
002778,苏州吴中融玥投资管理有限公司-苏州吴中区天凯汇达股权投资合伙企业(有限合伙)
002778,上海金融发展投资基金(有限合伙)
002778,陈国荣
002778,王招明
002778,张家港保税区同惠企业管理合伙企业(有限合伙)
002778,许志坚
002778,李剑钊
002778,李云
002778,深圳市红十三六号投资合伙企业(有限合伙)
002779,中坚机电集团有限公司
002779,吴明根
002779,漳州市笑天投资管理有限公司
002779,赵爱娱
002779,李卫峰
002779,吴晨璐
002779,吴展
002779,江安东
002779,杨海岳
002779,蔡艺平
002780,张恒
002780,天津亿润成长股权投资合伙企业(有限合伙)
002780,上海歌金企业管理有限公司
002780,赵栋伟
002780,孙雷
002780,朱艳华
002780,中意资管-浦发银行-中意资产-精选3号资产管理产品
002780,中意资管-浦发银行-中意资产-精选2号资产管理产品
002780,华宝信托有限责任公司-“辉煌”67号单一资金信托
002780,陈柳
002781,深圳市智大投资控股有限公司
002781,叶家豪
002781,叶秀冬
002781,深圳市前海宏泰恒信基金管理有限公司-靖宣二号私募基金
002781,姚竹晏
002781,深圳市旭达基金管理有限公司-旭达紫罗兰1号私募证券投资基金
002781,苏州国发宏富创业投资企业(有限合伙)
002781,王广京
002781,深圳市前海宏泰恒信基金管理有限公司-宏泰牛刀1号私募证券投资基金
002781,巫翠英
002782,深圳市盛妍投资有限公司
002782,可立克科技有限公司
002782,正安县鑫联鑫企业管理有限公司
002782,张杰
002782,蒋安平
002782,山西证券股份有限公司
002782,蔡芳
002782,黄丽萍
002782,丁少华
002782,杨春哲
002783,中荆投资控股集团有限公司
002783,邵兴祥
002783,五莲新君富通信息技术中心(有限合伙)
002783,陈慧
002783,罗春莲
002783,刘卫
002783,彭昕
002783,秦卫国
002783,王维森
002783,林宏
002785,FINSTONE AG
002785,胡精沛
002785,邹鹏
002785,苏明丽
002785,连捷资本(香港)有限公司
002785,周娟
002785,何冬海
002785,厦门高润投资股份有限公司
002785,杨正
002785,黄炯涛
002786,天津中银实业发展有限公司
002786,深圳市宝山鑫投资发展有限公司
002786,全国社会保障基金理事会转持二户
002786,上海承芯企业管理合伙企业(有限合伙)
002786,肖燕丽
002786,黄福胜
002786,胡作寰
002786,陆翠屏
002786,危明理
002786,刘倩
002787,李志聪
002787,李炳兴
002787,苏州国发融富创业投资企业(有限合伙)
002787,陆杏珍
002787,金库骐楷(杭州)投资管理有限公司-金库优选三号私募投资基金
002787,王卫红
002787,潘凯
002787,吴江东方国发创业投资有限公司
002787,上海联升创业投资有限公司
002787,钟玮玮
002788,厦门麦迪肯科技有限公司
002788,建银国际医疗产业股权投资有限公司
002788,厦门铭源红桥高科创业投资有限合伙企业(有限合伙)
002788,李卫阳
002788,厦门三态科技有限公司
002788,王珺
002788,张珺瑛
002788,朱明国
002788,平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
002788,庄晋南
002789,刘海云
002789,孙昀
002789,阎永平
002789,刘珊
002789,崔晓路
002789,田锁占
002789,佛山市凯鼎长盛创业投资企业(有限合伙)
002789,上海长富投资管理有限公司-长富山5号私募基金
002789,西藏中盈成长创业投资有限公司
002789,钱海平
002790,罗远良
002790,王兵
002790,张剑波
002790,邓光荣
002790,王伊娜
002790,庞愿
002790,张爱华
002790,罗金辉
002790,谢桂琴
002790,邓佳
002791,白宝鲲
002791,闫桂林
002791,陈平
002791,白宝萍
002791,王晓丽
002791,全国社保基金四一三组合
002791,遵义坚兴企业管理服务有限公司
002791,遵义幸源企业管理服务有限公司
002791,白宝鹏
002791,殷建忠
002792,吴中林
002792,SHI GUIQING
002792,中山市宇兴投资管理有限公司
002792,姜金锁
002792,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
002792,香港中央结算有限公司
002792,龙小梅
002792,广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
002792,沈桂珍
002792,中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
002793,方秀宝
002793,李雪琴
002793,方东晖
002793,方洁音
002793,温岭市大任投资管理有限公司
002793,王毅
002793,朱富林
002793,林浩
002793,王永芬
002793,袁小华
002795,台州永健控股有限公司
002795,迅成贸易有限公司
002795,玉环永宏企业管理有限公司
002795,玉环永盛企业管理咨询中心(有限合伙)
002795,上海易居生源股权投资中心(有限合伙)
002795,上海易居生泉股权投资中心(有限合伙)
002795,马佳佳
002795,陈豪文
002795,杨安国
002795,赵鹏
002796,韩裕玉
002796,陈宝华
002796,王娟
002796,韩惠明
002796,张嘉平
002796,苏州明善汇德投资企业(有限合伙)
002796,苏州荣文集团有限公司
002796,建信基金-招商银行-建信乾元安享特定多个客户资产管理计划
002796,中国工商银行股份有限公司-财通价值动量混合型证券投资基金
002796,中国工商银行股份有限公司-财通成长优选混合型证券投资基金
002797,华熙昕宇投资有限公司
002797,北京首都创业集团有限公司
002797,浙江航民实业集团有限公司
002797,能兴控股集团有限公司
002797,西藏乾宁创业投资有限公司
002797,北京太伟控股(集团)有限公司
002797,香港中央结算有限公司
002797,广州市黄埔龙之泉实业有限公司
002797,杨力朋
002797,杨晨
002798,刘进
002798,陈伟
002798,吴志雄
002798,鲍杰军
002798,黄建起
002798,陈细
002798,庞少机
002798,吴桂周
002798,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
002798,交通银行-融通行业景气证券投资基金
002799,陕西医药控股集团有限责任公司
002799,香港原石国际有限公司
002799,比特(香港)投资有限公司
002799,全国社会保障基金理事会转持二户
002799,许德全
002799,李仁东
002799,西安环球印务股份有限公司-第一期员工持股计划
002799,徐天平
002799,孔杰
002799,马海燕
002800,新疆天顺投资集团有限公司
002800,王普宇
002800,白炳辉
002800,海通开元投资有限公司
002800,皖江(芜湖)物流产业投资基金(有限合伙)
002800,赵素菲
002800,饶国兵
002800,王连仲
002800,辛幸明
002800,李凤云
002801,何平
002801,邵国新
002801,杭州微光投资合伙企业(有限合伙)
002801,张为民
002801,胡雅琴
002801,何思昀
002801,兴业银行股份有限公司-兴全有机增长灵活配置混合型证券投资基金
002801,王建梅
002801,胡敏莉
002801,游俊
002802,项洪伟
002802,许端平
002802,李燕昆
002802,王丽华
002802,无锡市吉伊创业投资合伙企业(有限合伙)
002802,郭运华
002802,孙建军
002802,吴涛
002802,梁兴禄
002802,陈军
002803,庄浩
002803,庄澍
002803,赣州发展融资租赁有限责任公司
002803,赣州金融控股集团有限责任公司
002803,西藏永悦诗超企业管理有限公司
002803,袁晓强
002803,贺静颖
002803,张和平
002803,湖北高投产控投资股份有限公司
002803,霍尔果斯金润悦网络科技合伙企业(有限合伙)
002805,赵光辉
002805,刘香梅
002805,王连永
002805,李双生
002805,海南华控实业投资有限公司
002805,五都投资有限公司
002805,彭国华
002805,广州风神置业发展有限公司
002805,胡诗琪
002805,康红
002806,谭帼英
002806,广东省科技创业投资有限公司
002806,林程
002806,北京理工资产经营有限公司
002806,肇庆市端州区城北经济建设开发公司
002806,肇庆市汇海技术咨询有限公司
002806,北京基石仲盈创业投资中心(有限合伙)
002806,周辉
002806,孙逢春
002806,杨烨
002807,江阴市长达钢铁有限公司
002807,江阴长江投资集团有限公司
002807,江阴新锦南投资发展有限公司
002807,江苏省华贸进出口有限公司
002807,江阴市华发实业有限公司
002807,江阴市爱衣思团绒毛纺有限公司
002807,江阴市振宏印染有限公司
002807,海澜集团有限公司
002807,无锡市嘉亿商贸有限公司
002807,江阴法尔胜钢铁制品有限公司
002808,余荣清
002808,兰山英
002808,苏州恒久荣盛科技投资有限公司
002808,黄解平
002808,余仲清
002808,梁绍丽
002808,张玉国
002808,姚真明
002808,孙忠良
002808,刘瑜
002809,刘连军
002809,广东省科技创业投资有限公司
002809,珠海市富海灿阳投资发展有限公司
002809,吴尚立
002809,张晓东
002809,徐克怀
002809,中国银行股份有限公司-长盛高端装备制造灵活配置混合型证券投资基金
002809,何元杰
002809,马宇
002809,林炳豪
002810,毕心德
002810,毕文娟
002810,杨力
002810,毕于东
002810,中国建设银行-华夏红利混合型开放式证券投资基金
002810,交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
002810,吕群
002810,杨丙刚
002810,杨丙强
002810,中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
002811,深圳市亚泰一兆投资有限公司
002811,郑忠
002811,深圳市亚泰中兆投资管理有限公司
002811,郑虹
002811,林霖
002811,邱卉
002811,邱艾
002811,姜龙银
002811,周奇平
002811,李道宏
002812,Paul Xiaoming Lee
002812,玉溪合益投资有限公司
002812,Sherry Lee
002812,李晓华
002812,昆明华辰投资有限公司
002812,JERRYYANG LI
002812,玉溪合力投资有限公司
002812,张勇
002812,先进制造产业投资基金(有限合伙)
002812,珠海恒捷企业管理事务所(有限合伙)
002813,郭秀梅
002813,张宗涛
002813,朱玉光
002813,彭楠
002813,廖晓强
002813,胡锦敏
002813,周绍辉
002813,何名奕
002813,蒋福财
002813,陈守峰
002815,姜雪飞
002815,朱雪花
002815,姜曙光
002815,深圳市超淦贸易有限公司
002815,彭卫红
002815,余忠
002815,国泰君安证券股份有限公司约定购回专用账户
002815,香港中央结算有限公司
002815,中国银行股份有限公司-前海开源人工智能主题灵活配置混合型证券投资基金
002815,翟晓慧
002816,覃有倘
002816,龙小明
002816,邹明
002816,深圳市万创宏安实业有限公司
002816,浙江亿诚创业投资有限公司
002816,刘艳辉
002816,覃秀珍
002816,辜东连
002816,深圳双诚睿见新材管理中心(有限合伙)
002816,梁海华
002817,余春明
002817,余超彪
002817,余春禄
002817,胡建飞
002817,刘松林
002817,汪红时
002817,徐娟玉
002817,姜登攀
002817,叶松林
002817,余志平
002818,刘兵
002818,刘云华
002818,刘义
002818,成都博源天鸿投资合伙企业(有限合伙)
002818,上海联创永津股权投资企业(有限合伙)
002818,香港中央结算有限公司
002818,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
002818,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
002818,全国社保基金四一三组合
002818,刘鹏俊
002819,东方科仪控股集团有限公司
002819,欧力士科技租赁株式会社
002819,王戈
002819,霍尔果斯嘉科股权投资管理合伙企业(有限合伙)
002819,西藏景源投资管理有限公司
002819,颜力
002819,曹燕
002819,张颖
002819,周军
002819,陈大雷
002820,天津市桂发祥麻花饮食集团有限公司
002820,中华津点食品投资有限公司
002820,陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划
002820,南通凯普德股权投资合伙企业(有限合伙)
002820,中华传统食品投资有限公司
002820,李辉忠
002820,全国社会保障基金理事会转持一户
002820,国盛证券有限责任公司
002820,吴宏
002820,王善伟
002821,"ASYMCHEM LABORATORIES, INCORPORATED"
002821,Hao Hong
002821,香港中央结算有限公司
002821,天津国荣商务信息咨询有限公司
002821,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金
002821,全国社保基金一一五组合
002821,全国社保基金一零一组合
002821,兴全基金-兴业银行-兴业证券股份有限公司
002821,基本养老保险基金八零五组合
002821,兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
002822,庄小红
002822,庄展诺
002822,陈一
002822,南京鼎润天成投资合伙企业(有限合伙)
002822,邓会生
002822,刘广华
002822,福州中科福海创业投资合伙企业(有限合伙)
002822,吴睿智
002822,昆山中科昆开创业投资有限公司
002822,马雯卿
002823,吴瑛
