company_name,stock_id,stock_name,industry_name,legal_person_name,chief_name,area_name,law_office_name,stock_price,share_holder,leader
财通证券股份有限公司,601108,财通证券,券商信托,陆建强,陆建强,浙江,上海锦天城律师事务所,11.38,"['浙江省金融控股有限公司', '浙江省财务开发公司', '台州市金融投资集团有限公司', '景宁跃泰科技有限公司', '维科控股集团股份有限公司', '浙江省交通投资集团有限公司', '杭州富阳工贸资产经营投资集团有限公司', '莱恩达集团有限公司', '嘉兴市嘉实金融控股有限公司', '绍兴柯桥明源股权投资合伙企业(有限合伙)']","['申建新', '陆建强', '叶元祖', '裴根财', '胡翠', '李媛', '阮琪', '马笑渊', '郁建兴', '吴林惠', '官勇华', '钱斌', '周志威', '王跃军', '陈耿', '汪炜', '夏理芬', '李杰', '方铁道', '胡启彪', '陈益君', '徐爱华', '阮琪', '王建', '周惠东']"
中国国际航空股份有限公司,601111,中国国航,民航机场,蔡剑江,蔡剑江,北京,北京德恒律师事务所,2.80,"['中国航空集团有限公司', '国泰航空有限公司', '香港中央结算(代理人)有限公司', '中国航空(集团)有限公司', '中国航空油料集团有限公司', '中国证券金融股份有限公司', '中原股权投资管理有限公司', '香港中央结算有限公司', '招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金', '中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金']","['张华', '冯刚', '赵阳', '赵晓航', '蔡剑江', '肖艳君', '何超凡', '朱松岩', '刘德恒', '宋志勇', '许汉忠', '肖烽', '李大进', '薛亚松', '徐传钰', '王迎年', '曹建雄', '王振刚', '刘铁祥', '宋志勇', '李桂霞', '王小康', '周峰', '邵斌', '马崇贤', '陈志勇', '王明远', '柴维玺']"
义乌华鼎锦纶股份有限公司,601113,ST华鼎,化纤行业,丁尔民,丁尔民,浙江,上海市锦天城律师事务所,14.00,"['三鼎控股集团有限公司', '义乌市金融控股有限公司', '邹春元', '义乌市创诚资产管理有限公司', '深圳市通维投资合伙企业(有限合伙)', '廖新辉', '浙江省创业投资集团有限公司-杭州越骏股权投资合伙企业(有限合伙)', '蒋晓玲', '张智林', '农银资本管理有限公司-浙江新兴动力合伙企业(有限合伙)']","['朱永明', '谭延坤', '许骏', '丁志民', '许骏', '王华平', '胡方波', '黄俊燕', '丁晓年', '胡晓生', '谭延坤', '丁军民', '吴清旺', '张惠珍', '丁尔民', '骆中轩', '林伟', '姚乃虹', '丁晨轩']"
三江购物俱乐部股份有限公司,601116,三江购物,商业百货,陈念慈,陈念慈,浙江,浙江素豪律师事务所,11.80,"['上海和安投资管理有限公司', '杭州阿里巴巴泽泰信息技术有限公司', '上海和安投资管理有限公司-2017年非公开发行可交换公司债券质押专户', '陈念慈', '黄跃林', '郭光文', '田开吉', '许焕平', '田坤', 'MORGAN STANLEY & CO. INTERNATIONAL PLC.']","['吴建依', '郑庆军', '泮霄波', '徐潘华', '章勇敏', '庄海燕', '庄海燕', '泮霄波', '邬伟忠', '董望', '陈念慈', '郑庆军', '李永和', '陈岩', '裘无恙', '郑谦']"
中国化学工程股份有限公司,601117,中国化学,工程建设,戴和根,戴和根,北京,北京海润天睿律师事务所,5.43,"['中国化学工程集团有限公司', '中国化学工程集团-中信建投证券-18中化EB担保及信托财产专户', '国新投资有限公司', '北京诚通金控投资有限公司', '香港中央结算有限公司', '中国证券金融股份有限公司', '中央汇金资产管理有限责任公司', '中化建工程集团北京建设投资有限公司', '招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金', '中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金']","['刘东进', '朱今风', '刘家强', '李胜利', '户海印', '敦忆岚', '兰春杰', '韩兵', '胡永红', '刘家强', '戴和根', '杨有红', '李涛', '武宪功', '贾美平', '刘德辉', '刘杰']"
海南天然橡胶产业集团股份有限公司,601118,海南橡胶,塑胶制品,王任飞,王任飞,海南,海南信达律师事务所,5.99,"['海南省农垦投资控股集团有限公司', '长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金', '广东粤财信托有限公司-粤财信托·宏富10号集合资金信托计划', '新余高新区裕宜安投资合伙企业(有限合伙)', '信泰人寿保险股份有限公司-传统产品', '中国国际金融香港资产管理有限公司-客户资金', '中国太平洋财产保险股份有限公司-传统-普通保险产品-013C-CT001沪', '新余坤云米合投资合伙企业(有限合伙)', '国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)', '中央汇金资产管理有限责任公司']","['蒙小亮', '董敬军', '王泽莹', '孙乐明', '李昌', '王任飞', '李超', '谢兴怀', '李超', '林位夫', '陈丽京', '彭富庆', '李奇胜', '陈圣文', '王兵', '蔡锦和', '王劲', '郭云钊', '高波']"
北京四方继保自动化股份有限公司,601126,四方股份,输配电气,高秀环,高秀环,北京,北京市竞天公诚律师事务所,23.00,"['四方电气(集团)股份有限公司', '洪泽君', '北京中电恒基能源技术有限公司', '中国证券金融股份有限公司', '北京四方继保自动化股份有限公司回购专用证券账户', '周伟青', '中央汇金资产管理有限责任公司', '杨奇逊', '王绪昭', '周伟芳']","['张伟峰', '付饶', '赵志勇', '钱晖', '陈晋蓉', '胡晓东', '刘晓亚', '孔长平', '郗沭阳', '刘志超', '张涛', '罗海云', '祝朝晖', '崔翔', '高秀环', '秦红霞', '李佳琳']"
重庆小康工业集团股份有限公司,601127,小康股份,汽车行业,张兴海,张兴海,重庆,北京市金杜律师事务所,5.81,"['重庆小康控股有限公司', '重庆渝安汽车工业有限公司', '东风汽车集团股份有限公司', '重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)', '颜敏', '陈光群', '谢纯志', '张兴涛', '华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划', '张容']","['马剑昌', '尤峥', '张兴海', '刘昌东', '况娟', '段伟', '刘凯湘', '付于武', '张兴礼', '刘昌东', '岑远川', '张兴明', '刘联', '胡卫东', '刘斌', '马剑昌', '申薇', '张兴海', '张正萍', '陈裕棋']"
江苏常熟农村商业银行股份有限公司,601128,常熟银行,银行,宋建明,宋建明,江苏,江苏世纪同仁律师事务所,4.28,"['交通银行股份有限公司', '常熟市发展投资有限公司', '江苏江南商贸集团有限责任公司', '常熟市苏华集团有限公司', '江苏隆力奇集团有限公司', '全国社保基金一一八组合', '江苏白雪电器股份有限公司', '基本养老保险基金一二零六组合', '江苏灵丰纺织集团有限公司', '基本养老保险基金一零零一组合']","['吴雪良', '朱勤保', '王春华', '俞晓华', '杨玉光', '徐惠春', '戴叙明', '宋建明', '庄广强', '黄和新', '廖远甦', '蒋建圣', '周勇军', '孟炯', '周斌', '徐惠春', '吴敏艳', '孟施何', '张荷莲', '庄广强', '袁秀国', '付劲', '陈稔', '薛文', '季俊华', '陈瑜', '张义良', '赵海慧']"
宁波博威合金材料股份有限公司,601137,博威合金,有色金属,谢识才,谢识才,浙江,上海市锦天城律师事务所,27.00,"['博威集团有限公司', '博威亚太有限公司', '金鹰基金-浦发银行-深圳前海金鹰资产管理有限公司', '宁波博威金石投资有限公司', '谢朝春', '宁波见睿投资咨询有限公司', '宁波梅山保税港区隽瑞投资合伙企业(有限合伙)', '宁波博威合金材料股份有限公司回购专用证券账户', '宁波梅山保税港区盛世博众投资合伙企业(有限合伙)', '郑建平']","['包建亚', '王有健', '鲁朝辉', '邱妘', '王永生', '郑小丰', '张明', '王永生', '张明', '谢朝春', '谢识才', '谢朝春', '王群', '王显邦', '黎珍绒', '孙文声', '门贺', '马正飞']"
富士康工业互联网股份有限公司,601138,工业富联,通讯行业,李军旗,李军旗,广东,北京市金杜律师事务所,13.77,"['China Galaxy Enterprise Limited', '富泰华工业(深圳)有限公司', 'Ambit Microsystems (Cayman) Ltd.', '鸿富锦精密工业(深圳)有限公司', '鸿富锦精密电子(郑州)有限公司', '深超光电(深圳)有限公司', 'Argyle Holdings Limited', 'Joy Even Holdings Limited', '深圳市恒创誉峰咨询管理合伙企业(有限合伙)', 'Rich Pacific Holdings Limited']","['胡国辉', '王自强', '张占武', '孙中亮', '薛健', '李军旗', '郭俊宏', '周泰裕', '刘颖昕', '傅富明', '郑弘孟', '郑弘孟', '李军旗', '吴惠锋']"
深圳市燃气集团股份有限公司,601139,深圳燃气,公用事业,李真,李真,广东,广东国晖律师事务所,6.95,"['深圳市人民政府国有资产监督管理委员会', '香港中华煤气投资有限公司', '港华投资有限公司', '南方希望实业有限公司', '香港中央结算有限公司', '摩根士丹利投资管理公司-摩根士丹利中国A股基金', '中央汇金资产管理有限责任公司', '香港中华煤气(深圳)有限公司', '新希望集团有限公司', '中国证券金融股份有限公司']","['郭加京', '刘秋辉', '纪伟毅', '王续瑛', '李文军', '刘波', '何汉明', '张小东', '杨光', '彭庆伟', '李真', '黄维义', '李巍', '柳木华', '杨金彪', '徐志光', '侯涛', '陈戈', '张小东', '刘晓东', '邱立华', '荣光新', '杨玺', '黄荔', '张文河', '张瑞理', '张国昌', '陈永坚']"
新城控股集团股份有限公司,601155,新城控股,房地产,王晓松,王晓松,江苏,广东信达律师事务所,9.82,"['富域发展集团有限公司', '常州德润咨询管理有限公司', '香港中央结算有限公司', '中国证券金融股份有限公司', '王佐宇', '新城控股集团股份有限公司回购专用证券账户', '龙松书', '中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪', '丁宏', '吕立芬']","['陈文化', '袁伯银', '梁志诚', '陈松蹊', '梁志诚', '王晓松', '陈鹏', '张国华', '袁伯银', '陈德力', '唐云龙', '汤国荣', '曹建新', '倪连忠', '曲德君', '陈德力', '陆忠明', '王晓松', '管有冬', '吕小平', '严政', '周科杰', '郭楠楠']"
重庆水务集团股份有限公司,601158,重庆水务,公用事业,王世安,王世安,重庆,国浩律师(上海)事务所,6.98,"['重庆德润环境有限公司', '重庆市水务资产经营有限公司', '中国证券金融股份有限公司', '中央汇金资产管理有限责任公司', '香港中央结算有限公司', '吴绮绯', '招商银行股份有限公司-上证红利交易型开放式指数证券投资基金', '中国农业银行股份有限公司-景顺长城能源基建混合型证券投资基金', '李弟勇', '中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金']","['吴小明', '苗琼', '曾庆武', '张景', '张颖', '庞子山', '郑如彬', '王世安', '郑如彬', '程源伟', '张承胜', '周智强', '张勤', '余剑锋', '王宏', '张展翔', '吕祥红']"
天风证券股份有限公司,601162,天风证券,券商信托,余磊,余磊,湖北,北京市君泽君律师事务所,1.79,"['武汉国有资产经营有限公司', '人福医药集团股份公司', '湖北省联合发展投资集团有限公司', '陕西大德投资集团有限责任公司', '宁波信达天赢投资合伙企业(有限合伙)', '中航信托股份有限公司', '苏州建丰投资中心(有限合伙)', '武汉高科国有控股集团有限公司', '武汉当代科技产业集团股份有限公司', '武汉恒健通科技有限责任公司']","['廖奕', '胡剑', '刘翔', '许欣', '丁晓文', '雷迎春', '洪琳', '袁建国', '陈波', '诸培宁', '潘思纯', '冯文敏', '戚耕耘', '冯琳', '翟晨曦', '邵博', '宁立志', '吕英石', '余磊', '赵晓光', '范晓玲', '杜越新', '马全丽', '张军', '张军', '王琳晶', '张小东', '丁振国', '黄孝武']"
