stock_id,leader_name
603101,宋丽芬
603101,方静
603101,赵庆
603101,邓峰
603101,崔艳秋
603101,师银郎
603101,韩丽娟
603101,董凤华
603101,王立峰
603103,厉宝平
603103,朱燕建
603103,徐天福
603103,任江平
603103,潘伟光
603103,金龙华
603103,厉国平
603103,黄刚
603103,徐文财
603103,胡天高
603103,赵刚
603103,潘锋
603103,沈俊玲
603103,吴云飞
603103,张义兵
603105,叶莉
603105,赵雪媛
603105,罗小洋
603105,张健
603105,张利忠
603105,孟凡强
603105,陈建军
603105,张利忠
603105,钱其峰
603105,钱鹏飞
603105,戴建康
603105,李宪铎
603105,张震豪
603105,王国盛
603105,褚建新
603105,金治明
603106,温健
603106,梁晓刚
603106,邬丁
603106,张云峰
603106,江浩然
603106,武延宾
603106,王伟
603106,张泉
603106,张云峰
603106,江斐然
603106,江浩然
603106,孙卫军
603106,毛群
603106,赵再兴
603106,秦威
603106,吴龙云
603108,凌海卿
603108,顾中宪
603108,黄俊朝
603108,许静之
603108,胡震宁
603108,陆晓艳
603108,陈政
603108,黄俊朝
603108,陈政
603108,张宏峰
603108,仝文斌
603108,胡震宁
603108,卫明
603108,刘辉
603108,沈坤雪
603108,徐继强
603108,仝文斌
603108,罗祁峰
603110,王秀玲
603110,樊黎黎
603110,庄盛鑫
603110,王岳法
603110,陶松满
603110,张学华
603110,王秀玲
603110,周其华
603110,朱君斐
603110,朱君斐
603110,樊家骅
603110,樊家驹
603110,范宏
603110,樊家驹
603110,徐芳琴
603110,李素珍
603110,周其华
603110,刘翰林
603111,仇向洋
603111,聂邦军
603111,胡国民
603111,高文明
603111,唐卫华
603111,徐官南
603111,顾美华
603111,卢光霖
603111,刘文平
603111,徐庆
603111,金元贵
603111,张洪发
603111,朱卫东
603111,张金雄
603111,陈颖奇
603111,李宏
603111,刘建新
603111,王亚东
603111,刘文平
603111,高文明
603111,韩冰
603113,胡元木
603113,袁静
603113,王忠霞
603113,张陆洋
603113,秦庆平
603113,伊国勇
603113,范安林
603113,单曰新
603113,曹勇
603113,王忠霞
603113,刘吉芹
603113,潘玉安
603113,涂云
603113,谷文彬
603113,刘红伟
603113,王世海
603113,高永峰
603113,蔡忠杰
603113,单曰新
603113,刘红伟
603113,王咏梅
603113,王建文
603115,陈健
603115,葛艳锋
603115,朱建东
603115,苏美丽
603115,孙新明
603115,葛美英
603115,施克俭
603115,李澄
603115,薛求知
603115,蔡金荣
603115,周小兵
603115,金文慧
603115,周小兵
603115,陈良
603115,黄银建
603115,王建中
603115,王建中
603115,蔡金荣
603115,严季新
603116,方宣平
603116,汪建斌
603116,徐威
603116,金银宽
603116,钱金波
603116,叶成建
603116,钱秀芬
603116,陈铭海
603116,周爱雅
603116,李浩然
603116,周海光
603116,方宣平
603116,王一江
603116,钱帆
603116,薛霞
603116,徐志宏
603116,钱金波
603116,汪建斌
603116,刘海生
603116,张少斌
603116,曹益堂
603117,吴江渝
603117,赵一飞
603117,吴江渝
603117,沈简文
603117,严寒
603117,孙玉峰
603117,黄勋云
603117,赵显峰
603117,沈简文
603117,高辉
603117,黄智华
603117,黄智华
603117,黄保忠
603117,王勇强
603117,孙跃峰
603117,孙玉峰
603117,孙爱丽
603117,倪龚炜
603118,胡祖敏
603118,王燕鸣
603118,夏树涛
603118,何卫娣
603118,汪澜
603118,唐晓琳
603118,韦一明
603118,汪大维
603118,贺依朦
603118,贺依朦
603118,胡祖敏
603118,龙晓晶
603118,唐佛南
603118,漆建中
603118,丁涛
603118,唐佛南
603118,李涛
603118,龚谱升
603118,袁广达
603121,缪蕾敏
603121,关奇汉
603121,刘强
603121,庞东
603121,张之炯
603121,李祖滨
603121,唐全荣
603121,穆爱英
603121,王立普
603121,吴怀磊
603121,谢力
603121,关奇汉
603121,欧阳勇
603121,吴怀磊
603121,赵昱东
603123,吴红平
603123,张彬
603123,苏斐
603123,郭婷婷
603123,姜荣生
603123,宋慧
603123,张丽燕
603123,匡振兴
603123,满柯明
603123,颜巍
603123,赵毅
603123,邬涛
603123,王成荣
603123,韩建国
603123,张华
603123,易春辉
603123,吴红平
603123,张宇红
603123,徐涛
603123,陈及
603123,胡燕
603126,卢新华
603126,张奇
603126,黄剑锋
603126,刘效锋
603126,董兰起
603126,徐卫兵
603126,胡也明
603126,魏如山
603126,胡也明
603126,焦二伟
603126,黎建飞
603126,周晓苏
603126,葛立武
603126,王毅
603126,魏文华
603126,肖强
603126,赵轶青
603127,姚大林
603127,李叶
603127,顾晓磊
603127,孙云霞
603127,翟永功
603127,孙云霞
603127,孙明成
603127,姚大林
603127,顾静良
603127,尹丽莉
603127,孙辉业
603127,高大鹏
603127,左从林
603127,高大鹏
603127,欧小杰
603127,冯宇霞
603128,唐国良
603128,陆国庆
603128,邢军翔
603128,蒋波
603128,陈宇
603128,于永乾
603128,林建清
603128,王友前
603128,孙晋
603128,刘庆武
603128,茅宁
603128,蔡显忠
603128,陈宇
603128,孙晋
603128,姚毅
603128,张敏
603128,朱碧新
603129,赖民杰
603129,陈柯亮
603129,陈志勇
603129,倪树祥
603129,何元福
603129,赖国强
603129,赖国贵
603129,郭强
603129,赖民杰
603129,郭强
603129,李志勇
603129,李彬
603129,俞列明
603129,任建华
603129,周雄秀
603129,高青
603129,金顺清
603129,马刚杰
603129,曹悦
603129,高青
603129,杨国春
603131,舒宏瑞
603131,黄梅
603131,余定辉
603131,李敏
603131,刘荣春
603131,邹荣
603131,曹陈
603131,俞铁成
603131,舒振宇
603131,舒振宇
603131,刘睿
603131,周钧明
603131,赵鹏
603131,余定辉
603133,蒋玉琳
603133,徐世中
603133,刘颖
603133,赵淑雅
603133,田晓林
603133,冯宁
603133,徐世中
603133,金力
603133,袁秀国
603133,朱亚媛
603133,陈福林
603133,田晓林
603133,严中原
603133,邵卫东
603133,潘晓峰
603133,冯宁
603136,史耀锋
603136,朱朝辉
603136,孟广才
603136,陶平
603136,彭志亮
603136,陶平
603136,王宏宇
603136,方蕉
603136,孟广才
603136,尤旭辉
603136,黄晓峰
603136,郑泽国
603136,陈东海
603136,李淑香
603136,陈来鹏
603136,史耀锋
603136,史瑶琴
603136,方蕉
603138,陈志敏
603138,米娟
603138,韩涵
603138,王贵萍
603138,吴革
603138,尹懿
603138,王达学
603138,肖枫
603138,闫忠文
603138,侯勇
603138,付岩
603138,康跃
603138,王新安
603139,丁翔
603139,陈世忠
603139,王延岭
603139,赵敬谊
603139,杨瑾
603139,胡江
603139,赵宏旭
603139,舒琳
603139,张俊民
603139,邹滨泽
603139,田立新
603139,王延岭
603139,侯建平
603139,张喜德
603139,郝朝军
603139,赵敬谊
603156,邢淑兰
603156,邢淑兰
603156,马爱进
603156,范召林
603156,于雳
603156,夏君霞
603156,王连龙
603156,范召林
603156,朱占波
603156,邓立峰
603156,马永利
603156,杨培刚
603156,李红兵
603156,姚奎章
603156,霍军生
603157,陆卫明
603157,吴金应
603157,尹新仔
603157,刘梅
603157,于强
603157,张海云
603157,罗斌
603157,芮鹏
603157,于强
603157,张泽平
603157,沈佳茗
603157,章丹玲
603157,邢加兴
603157,陈永源
603158,陆刚
603158,薛元林
603158,陈靖
603158,薛超
603158,李猛
603158,陶国良
603158,徐亚明
603158,蒋建良
603158,姜兆金
603158,薛惠芬
603158,李芸达
603158,董晓燕
603158,蒋学真
603158,蒋学真
603158,李敏
603158,商旭峰
603159,许忠
603159,严丽英
603159,忻海波
603159,谢亚明
603159,王忠明
603159,李建民
603159,徐志刚
603159,徐志刚
603159,杨建伟
603159,谢悦
603159,刘亢
603159,杜继涛
603159,王忠明
603159,徐伟
603159,朱愉忠
603159,蒋薇燕
603160,张彤
603160,高翔
603160,龙华
603160,皮波
603160,王丽
603160,傅必胜
603160,周波
603160,叶金春
603160,高松涛
603160,庄任艳
603160,张帆
603160,柳玉平
603160,张帆
603160,顾大为
603160,肖章茂
603160,王营
603160,朱星火
603160,游人杰
603161,陈小华
603161,宗楼
603161,柯杨宗
603161,李备战
603161,李阳
603161,刘榕
603161,王志荣
603161,陈小华
603161,宗楼
603161,葛修亚
603161,葛春明
603161,周宏峰
603161,任永平
603161,陈洪民
603161,顾金林
603165,胡荣霞
603165,朱杰
603165,冯荣华
603165,郑梦樵
603165,郭志仁
603165,陈雄伟
603165,陆祥根
603165,赵志芳
603165,褚芳红
603165,钱林华
603165,顾永明
603165,阮永平
603165,陈雄伟
603165,冯荣华
603166,吕桂莲
603166,肖岳峰
603166,马建龙
603166,廖抒华
603166,连漪
603166,吕桂莲
603166,王长顺
603166,赵宏伟
603166,李刚
603166,丘树旺
603166,秦联
603166,张海涛
603166,黎福超
603166,宋军
603166,黄斌
603166,段全贺
603166,赵宏伟
603167,孙厚昌
603167,王福田
603167,张海成
603167,吕大强
603167,李明
603167,薛锋
603167,李辉
603167,蔡芊
603167,邢亚男
603167,宁武
603167,唐波
603167,林家治
603167,方红星
603167,蔡华
603167,展力
603167,贾明洋
603167,于新建
603167,展力
603167,嵇可成
603167,于新建
603167,张伟
603168,王友昆
603168,刘林
603168,吴建伟
603168,张群言
603168,崔晓钟
603168,陈伟平
603168,陈德康
603168,王友昆
603168,朱卫忠
603168,冯晓
603168,胡正国
603168,吴建国
603168,汪为民
603168,陈伟平
603168,徐洪胜
603168,时亮
603168,缪跃英
603168,徐萍平
603168,胡正国
603168,董作军
603169,张俭
603169,郭富永
603169,任世宏
603169,袁武军
603169,丁桂萍
603169,杨成恩
603169,张璞临
603169,尚和平
603169,任世宏
603169,贾小斌
603169,万红波
603169,胡军旺
603169,李剑鸣
603169,丑凌军
603169,雷海亮
603169,张凯
603169,胡军旺
603169,张凯
603177,马太余
603177,刘飞
603177,李俊华
603177,金猛
603177,杨长勇
603177,李兵成
603177,邬海华
603177,蔡学军
603177,言莉莉
603177,赵博
603177,马太余
603177,徐明
603177,赵博
603177,陆越刚
603177,邬海华
603177,杨忠智
603177,黄小根
603177,王磊
603178,钱毅
603178,励勇
603178,黄惠琴
603178,陆继
603178,郁巧灵
603178,罗力成
603178,付于武
603178,张文昌
603178,张文昌
603178,陈雅卿
603178,张勇
603178,黄红亮
603178,罗玉龙
603178,张勇
603178,罗力成
603178,陈晓玲
603179,张竞钢
603179,李新芳
603179,刘冬生
603179,朱文俊
603179,王波
603179,乔启东
603179,唐志华
603179,周雄
603179,高海龙
603179,李旗号
603179,王波
603179,顾新华
603179,高海龙
603179,姜美霞
603179,阮爱军
603179,李新芳
603179,唐志华
603179,潘立生
603179,顾其荣
603180,王红英
603180,陈建波
603180,贾斌
603180,潘孝贞
603180,温建怀
603180,李子飞
603180,温建北
603180,温建北
603180,郑建榕
603180,杨文斌
603180,潘孝贞
603180,王永辉
603180,钱小瑜
603180,朱灵
603180,章颖薇
603180,陈振录
603181,王伟松
603181,王维安
603181,王新荣
603181,钱建芳
603181,马荣芬
603181,马夏坤
603181,王马济世
603181,马夏坤
603181,裘碧菡
603181,陈亚男
603181,孙青华
603181,陈松堂
603181,娄杭
603181,王新荣
603181,李伯耿
603183,赵强
603183,吴小翔
603183,吴其超
603183,陈健
603183,顾小平
603183,顾建平
603183,黄春生
603183,吴其超
603183,王则斌
603183,李东平
603183,黄春生
603183,王惠明
603183,吴小翔
603183,任凭
603183,王惠明
603183,王中杰
603183,钱晴芳
603185,朱永忠
603185,杨建良
603185,吴宏鹰
603185,黄建康
603185,金炎
603185,季富华
603185,李晓东
603185,王进昌
603185,杨建良
603185,李晓东
603185,杭虹
603185,董锡兴
603185,刘志庆
603185,杭岳彪
603185,杨昊
603185,陈念淮
603186,刘涛
603186,汤新强
603186,吴丽芬
603186,郭江程
603186,胡剑
603186,章击舟
603186,居波
603186,金锐
603186,俞高
603186,郭江程
603186,周建明
603186,沈宗华
603186,肖琪经
603186,赵芳芳
603186,杨维生
603186,陈连勇
603187,邵伟
603187,王彦荣
603187,于钦远
603187,马洪奎
603187,晏刚
603187,袁鹏
603187,王彦荣
603187,马洪奎
603187,邵伟
603187,赵定勇
603187,赵定勇
603187,赵琦
603187,张咏梅
603187,黄速建
603187,金焰平
603187,王存江
603188,李芸达
603188,张龙新
603188,卢建平
603188,尹云
603188,尹云
603188,许小初
603188,张青平
603188,许芸霞
603188,田利明
603188,刘秋霞
603188,李永盛
603188,吴炜
603188,卢建平
603188,张亦庆
603188,张卫锋
603188,李福康
603188,周多刚
603188,张丽娜
603189,孙松涛
603189,刘天山
603189,邓军民
603189,戴立言
603189,杨根兴
603189,沈宇智
603189,孙琳
603189,冯达
603189,王传邦
603189,冯达
603189,戴彩霞
603189,蒋宏业
603189,李泉生
603192,李兵
603192,徐强
603192,颜群
603192,范汉清
603192,张勇
603192,钱建中
603192,黄诚
603192,顾伟夕
603192,钱洪祥
603192,钱洪祥
603192,徐开
603192,陆士敏
603192,钱建中
603192,邹文革
603196,王卫东
603196,林亮
603196,陈虎
603196,林亮
603196,张丽艳
603196,于川
603196,吴声
603196,孙进
603196,何定佳
603196,张云菊
603196,王卫东
603196,郭永清
603196,黄建勋
603197,张祖秋
603197,文剑峰
603197,尹术飞
603197,黄军林
603197,张祖秋
603197,赵航
603197,陈洪泉
603197,冯美来
603197,陈洪凌
603197,王胜全
603197,王嘉陵
603197,王胜全
603197,谭金可
603197,兰瑞林
603197,杨寿文
603197,陈旭琳
603197,陈旭琳
603197,邓小洋
603197,冯戟
603198,秦海
603198,沈守强
603198,项兴本
603198,巩德江
603198,杜军
603198,程培华
603198,杨照兵
603198,倪永培
603198,许立新
603198,叶玉琼
603198,叶玉琼
603198,杨照兵
603198,於恒强
603198,黎绍堂
603198,郝万祥
603198,舒启军
603198,宋书玉
603198,俞敬东
603198,孙汪胜
603198,张丹丹
603198,潘剑
603199,潘平
603199,马超
603199,程秀英
603199,张先进
603199,汪必胜
603199,俞昌海
603199,施国华
603199,钱学虎
603199,高政权
603199,明强华
603199,叶杨兵
603199,张汉东
603199,姚王信
603199,胡安明
603199,高政权
603199,程恭让
603199,胡玉立
603199,冷苏明
603199,舒畅
603199,夏茂
603200,顾新
603200,韩宇泽
603200,邹帅文
603200,金锡标
603200,黄明
603200,吴蕾
603200,张群
603200,王炜
603200,李财锋
603200,沈国平
603200,尹小梅
603200,何苏湘
603200,鲍松林
603200,廖云峰
603200,王炜
603200,陆豪杰
603200,靳庆鲁
603200,尹小梅
603203,盛凯
603203,窦小明
603203,戚国强
603203,王中赟
603203,苗小鸣
603203,黎杰
603203,戚国强
603203,刘志宏
603203,金春
603203,窦小明
603203,狄建雄
603203,王亚明
603203,刘志宏
603208,刘佶南
603208,吴水根
603208,王忠
603208,吴水燕
603208,张文标
603208,王宏淼
603208,马文莉
603208,徐丽婷
603208,吴水燕
603208,王忠
603208,方玉意
603208,胡云辉
603208,王国良
603208,郑宏有
603208,王建平
603208,汪志明
603214,郑晓东
603214,莫锐强
603214,高岷
603214,王云
603214,刘盛
603214,张莉娜
603214,莫锐强
603214,孙琳芸
603214,施琼
603214,朱洁伟
603214,刘鸿亮
603214,龚康康
603214,戚继伟
603214,施琼
603214,戚继伟
603217,冯国梁
603217,秦国栋
603217,张建梅
603217,刘玉江
603217,刘修华
603217,张旭光
603217,王坤
603217,辛正果
603217,王俊玉
603217,黄维君
603217,秦国栋
603217,冯国梁
603217,李义田
603217,王俊玉
603217,刘玉江
603217,韩布兴
603217,丁玲
603218,虞洪康
603218,张建中
603218,傅凌儿
603218,马武鑫
603218,罗金明
603218,唐国华
603218,汤涛
603218,徐建民
603218,温平
603218,王烨
603218,王烨
603218,傅明康
603218,傅明康
603218,虞洪康
603218,王凌艳
603220,汤湘希
603220,李六兵
603220,姚少军
603220,李云
603220,邹鹏飞
603220,李志刚
603220,汤海滨
603220,吴艳琴
603220,李云
603220,陆念庆
603220,林家儒
603220,陈铖
603220,徐驳
603220,饶有根
603220,程德松
603220,李维建
603220,于世良
603220,于力
603220,李六兵
603220,陆念庆
603222,陈坤
603222,叶梵彬
603222,李永泉
603222,宣国良
603222,李丽莎
603222,别涌
603222,田云飞
603222,王开田
603222,田云飞
603222,陈坤
603222,金立志
603222,冯雅琳
603222,张茜
603222,邱高鹏
603222,邱高鹏
603223,朱奇
603223,李健
603223,刘振东
603223,崔晓坤
603223,于江水
603223,赵喜清
603223,孟祥红
603223,孙昊
603223,惠朋举
603223,赵俊海
603223,柳丹
603223,解云飞
603223,孙明成
603223,张平华
603223,赵喜清
603223,徐向艺
603223,于江水
603225,李国平
603225,杨剑飞
603225,赵春财
603225,朱志华
603225,沈孙强
603225,沈健彧
603225,朱根新
603225,郑永伟
603225,戴礼兴
603225,庄耀中
603225,吴林根
603225,杨剑飞
603225,庄耀中
603225,沈健彧
603225,邵建中
603225,管永银
603225,许纪忠
603225,庄奎龙
603225,程青英
603225,李雪昌
603226,钱小瑜
603226,丁福如
603226,唐勇
603226,刘敦银
603226,Thomas Vöhringer
603226,Jürgen Vöhringer
603226,李赟
603226,任菊新
603226,黄丽萍
603226,丁佳磊
603226,李聪
603226,陶媛
603226,周姚杰
603226,孙振伟
603226,吉富堂
603226,刘敦银
603226,凌宇静
603226,李明宝
603227,张新河
603227,吕文颖
603227,姚文英
603227,康健
603227,李保社
603227,沈建文
603227,木拉提·柯赛江
603227,汪欣
603227,于新江
603227,康健
603227,周小力
603227,姜兆新
603227,邵明海
603227,杨祖一
603227,刘鸷毅
603227,邵明海
603227,姜兆新
603227,汪欣
603227,郭忠
603227,牛玉琦
603228,邓利
603228,黄恬
603228,邓利
603228,贺强
603228,卓勇
603228,刘羽
603228,何为
603228,王达基
603228,王长权
603228,王宏强
603228,卓军
603228,江伟荣
603228,刘绍柏
603228,刘羽
603228,黄小芬
603228,王化沾
603228,卓勇
603228,罗书章
603228,刘绍柏
603228,林婷婷
603229,刘瑜
603229,朱大旗
603229,厉国威
603229,郑仕兰
603229,郑志国
603229,陈飞
603229,刘兵
603229,郑志国
603229,朱贺敏
603229,张华东
603229,徐海燕
603229,周日保
603229,娄杭
603229,张华东
603229,周日保
603229,张福利
603232,朱斌
603232,杨希澥
603232,黄振东
603232,顾峰
603232,俞纪明
603232,朱立通
603232,祝峰
603232,朱斌
603232,任伟
603232,谷大武
603232,杨文山
603232,杨文山
603232,陆海天
603232,叶枫
603232,卫杰
603232,范峰
603232,叶枫
603232,李祥明
603232,雷富阳
603232,孔令钢
603232,陈宁生
603233,柯金龙
603233,苏祖耀
603233,陈洪
603233,李杰
603233,陈智慧
603233,谭群飞
603233,谭锡盟
603233,柯康保
603233,杨小强
603233,刘景荣
603233,杨木桂
603233,柯云峰
603233,彭广智
603233,柯国强
603233,柯金龙
603233,卢利平
603236,朱伟峰
603236,杨中志
603236,徐大勇
603236,张栋
603236,安勇
603236,花文
603236,钱鹏鹤
603236,王勇
603236,项克理
603236,张栋
603236,钱鹏鹤
603236,黄忠霖
603236,耿相铭
603236,于春波
603236,郑雷
603238,龚金瑞
603238,王秋霞
603238,张杰
603238,王玉
603238,钟伟成
603238,陈伟国
603238,任建永
603238,任建永
603238,傅启才
603238,龚金瑞
603238,王刚
603238,陆年芬
603238,张国富
603238,任富佳
603238,朱慧泉
603238,李旭冬
603238,朱天
603238,任建华
603238,张杰
603239,张浩
603239,陈聪
603239,邵学军
603239,叶太平
603239,徐强国
603239,刘玲
603239,李起富
603239,郑钢武
603239,郑椒娇
603239,金桂云
603239,黎常
603239,鲍卫平
603239,泮海明
603239,金桂云
603239,徐晓兵
603239,徐晨明
603239,成钊晖
603239,项青锋
603239,俞金伟
603239,邵学军
603256,邹新娥
603256,庞春云
603256,林材波
603256,廖明雄
603256,钟静萱
603256,吴学民
603256,吴学民
603256,徐芳仪
603256,马国柱
603256,林蔚伦
603256,毛嘉明
603256,陈怀谷
603256,张绍雄
603256,杜甫
603256,杜甫
603256,张绍雄
603258,张淼洪
603258,郝杰
603258,朱小素
603258,余晓亮
603258,潘增祥
603258,俞国燕
603258,余晓亮
603258,罗扬
603258,胡建平
603258,杨空军
603258,胡玉彪
603258,胡玉彪
603258,许红艳
603258,陈芳
603258,胡建平
603258,潘惠强
603259,张晓彤
603259,刘晓钟
603259,姚驰
603259,胡正国
603259,Steve Qing Yang
603259,张朝晖
603259,张朝晖
603259,朱敏芳
603259,Yibing Wu
603259,Shuhui Chen
603259,Ge Li
603259,王继超
603259,刘艳
603259,Jiangnan Cai
603259,刘晓钟
603259,Ning Zhao
603259,Harry Liang He
603259,娄贺统
603259,Ge Li
603259,朱璧辛
603259,Xiaomeng Tong
603259,冯岱
603259,Ning Zhao
603260,张雅聪
603260,傅黎瑛
603260,张雅聪
603260,罗燚
603260,罗立国
603260,章金洪
603260,浩瀚
603260,聂长虹
603260,褚怡
603260,彭金鑫
603260,龚吉平
603260,陈伟华
603260,蒋剑雄
603260,龚吉平
603260,罗烨栋
603260,张少特
603260,高君秋
603266,涂应娇
603266,金立志
603266,张益华
603266,应蓓玉
603266,陈明
603266,于忠灿
603266,江乾坤
603266,沈朝晖
603266,沈朝晖
603266,滨田修一
603266,柯静
603266,胡建立
603266,虞建锋
603266,胡建立
603267,杨立宏
603267,郑红
603267,邢杰
603267,李永强
603267,张德胜
603267,卢闯
603267,李永强
603267,林海权
603267,刘辰
603267,刘利荣
603267,陈天畏
603267,刘利荣
603267,刘辰
603267,邢杰
603267,郑小丹
603267,褚彬池
603267,孙淑英
603267,孝宁
603268,林峥
603268,林秋兰
603268,林峥
603268,钟建峰
603268,李柳杰
603268,陈立元
603268,程宁伟
603268,徐鸣镝
603268,林道藩
603268,李静
603268,王显峰
603268,董伟
603268,林道藩
603268,黄键
603268,徐俊雄
603268,李静
603268,张锐浩
603268,许业彪
603269,江仁锡
603269,杨华
603269,刘麟
603269,吴祝平
603269,刘立
603269,许良虎
603269,李兰
603269,吴晓鸣
603269,许智钧
603269,刘建忠
603269,刘志正
603269,江仁锡
603269,金敖大
603269,杨智杰
603269,杨华
603269,刘立
603269,潘伟荣
603269,刘永宝
603269,余知雯
603269,吴祝平
603269,陈健
603277,朱文伟
603277,肖杨
603277,朱智毅
603277,鲁灵鹏
603277,林建勇
603277,朱智毅
603277,王春尧
603277,王芬弟
603277,程雯
603277,张艳杰
603277,金静玉
603277,蒋小林
603277,YEO CHOO TECK
603277,厉国威
603277,吕威
603277,周俊杰
603278,牛海平
603278,耿汝江
603278,窦宝森
603278,张洪民
603278,李文军
603278,王金武
603278,窦万明
603278,王金魁
603278,窦勇
603278,王金武
603278,徐海涛
603278,窦万明
603278,管玉红
603278,杨健
603278,张兰州
603278,张进
603278,张焕平
603278,郑洪霞
603278,郑洪霞
603278,窦勇
603279,张玉红
603279,姜桂廷
603279,李东强
603279,李东强
603279,张大伟
603279,刘凤元
603279,张大伟
603279,孙金来
603279,赵扬
603279,卢毅
603279,高俊荣
603279,姜桂廷
603279,孙金来
603279,郎蒙
603279,张强荣
603279,段慧玲
603283,李三宝
603283,赵建华
603283,李三宝
603283,陈涛
603283,孙丰
603283,方世南
603283,陈再良
603283,曾慧
603283,赵伟
603283,吴大伟
603283,林格蕰
603283,刘言维
603283,赵建华
603283,权小锋
603283,陈向兵
603283,刘红宁
603286,陆鹏
603286,冯玉红
603286,姚鑫
603286,任琦凤
603286,杨辉
603286,金振华
603286,是蓉珠
603286,是蓉珠
603286,谢逸
603286,费祝海
603286,王文凯
603286,李进
603286,姚鑫
603286,陆鹏
603286,殷忠良
603286,韩亚伟
603288,黄文彪
603288,陈军阳
603288,文志州
603288,庞康
603288,朱滔
603288,庞康
603288,叶燕桥
603288,晁罡
603288,程雪
603288,张欣
603288,陈伯林
603288,管江华
603288,孙占利
603288,吴振兴
603288,桂军强
603288,吴振兴
603288,程雪
603288,黄文彪
603289,徐方超
603289,邵亮
603289,郑建国
603289,倪一帆
603289,郑建国
603289,章丽芳
603289,李志杰
603289,祝新辉
603289,陈积明
603289,何英
603289,何英
603289,林云青
603289,娄杭
603289,程红丹
603297,陈招勇
603297,曹其东
603297,马思甜
603297,李舟容
603297,李凌
603297,李钢
603297,毛磊
603297,金小龙
603297,程厚博
603297,薛志伟
603297,沈文光
603297,蒋吉
603297,毛磊
603297,方燕
603297,曹志欣
603297,毛凤莉
603298,邹蔓莉
603298,任海华
603298,徐征宇
603298,陈伟强
603298,程欣
603298,赵礼敏
603298,洪艺
603298,陈赛民
603298,徐利达
603298,陈伟玲
603298,金华曙
603298,赵礼敏
603298,王国强
603298,仇建平
603298,蔡云峰
603298,徐利达
603298,李元松
603298,金志号
603298,徐征宇
603298,陈渊源
603298,寿健
603298,傅开华
603298,王晓明
603298,徐筝
603298,周素华
603299,吴旭峰
603299,刘正友
603299,周兵
603299,刘鹤春
603299,艾红
603299,罗岸伟
603299,戴家启
603299,王桂春
603299,陆阳
603299,郑垂勇
603299,高寿松
603299,郑海龙
603299,王长开
603299,刘辉
603299,童玉祥
603299,周德群
603299,卢龙
603299,刘正友
603299,高寿松
603300,胡丹锋
603300,卢赛男
603300,周伟红
603300,唐胤侃
603300,益智
603300,张守鑫
603300,张伟丽
603300,张伟丽
603300,桂林
603300,胡丹锋
603300,吴振宇
603300,王芳
603300,褚国弟
603300,庄燕群
603301,沈振东
603301,鲁建国
603301,胡修元
603301,胡俊武
603301,张显涛
603301,鲁建国
603301,徐大生
603301,车浩召
603301,董望
603301,顾奕萍
603301,董勍
603301,沈振东
603301,王佳芬
603301,徐大生
603301,金海萍
603301,季宝海
603301,金海萍
603301,沈振芳
603303,聂李迅
603303,黄平
603303,厉国平
603303,厉强
603303,周夏飞
603303,王力
603303,胡天高
603303,沈贡献
603303,倪强
603303,杜国红
603303,厉宝平
603303,窦林平
603303,朱国星
603303,吴一新
603303,陈洁伟
603303,徐文财
603303,孙玉民
603305,徐旭东
603305,王民权
603305,陈兴方
603305,丁海平
603305,丁忠豪
603305,张杰
603305,钱海明
603305,徐曦东
603305,卢建波
603305,朱伟元
603305,徐旭东
603305,沈际存
603305,林国峰
603305,周小芬
603305,徐曦东
603305,陈兴方
603305,周静尧
603306,陈少琳
603306,陈少琳
603306,张伙星
603306,张初全
603306,张初全
603306,甘华
603306,张永华
603306,崔广三
603306,卓清良
603306,曹耀峰
603306,王秀钳
603306,谢源荣
603308,陈景奇
603308,徐卫东
603308,丁邦满
603308,林欣
603308,沈厚平
603308,钟为义
603308,涂建国
603308,程玉江
603308,丁邦满
603308,曹寿丰
603308,孙艺茹
603308,杜应流
603308,杜应流
603308,程晓章
603308,徐卫东
603308,杨浩
603308,姜典海
603308,李锐
603308,林欣
603309,李玲
603309,张增勇
603309,傅蓉
603309,陈云桂
603309,韩广源
603309,向彬
603309,舒杰
603309,朱晓光
603309,潘彦彬
603309,韩广源
603309,谭文晖
603309,段嵩枫
603309,段嵩枫
603309,朱晓光
603309,牟善松
603309,赵彤威
603311,齐萌
603311,陈雪芬
603311,华峥嵘
603311,丁伯英
603311,郭秋艳
603311,丁伯英
603311,刘朝军
603311,丁伊可
603311,杨义生
603311,杨洁
603311,丁宏广
603311,韩宜刚
603311,丁伊可
603311,洪贤良
603311,卢佳
603311,邓春华
603311,洪贤良
603313,张红建
603313,符启林
603313,许柏鸣
603313,林涛
603313,倪张根
603313,刘涛
603313,张红建
603313,朱长岭
603313,崔慧明
603313,吴晓红
603313,孙建
603313,纪建龙
603313,倪张根
603313,吴晓红
603313,付冬情
603313,卫华
603313,蔡在法
603313,王震
603315,李士俊
603315,秦帅
603315,石鹏
603315,张轶妍
603315,吴迪
603315,石鹏
603315,黄鹏
603315,王谦
603315,韩福昊
603315,李静
603315,范振洲
603315,穆建华
603315,赵爱民
603315,勾敏
603315,孙辉
603315,秦帅
603315,李静
603316,陈颖
603316,杨鹰彪
603316,钱波
603316,胡先伟
603316,朱国荣
603316,胡先伟
603316,马贵翔
603316,张兴桥
603316,叶帆
603316,李军
603316,童吉飞
603316,李婷
603316,张兴桥
603316,方利强
